PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days
PO_02050,SUPP_0039,2023-04-09,2023-04-16,7,2023-04-18,Delivered,790,989,55.76,53.87,16.0,Yes,Supplier_Issue,Baypur,Packaging,Urgent,24.1,1984,112,2863,2.0,0.016177957532861477,Medium Quality,1,2.0
PO_02051,SUPP_0100,2023-09-23,2023-10-21,28,2023-10-26,Delivered,2116,398,78.55,79.23,8.0,Yes,Supplier_Issue,Aluva,Raw_Materials,Urgent,40.2,1199,165,2190,5.0,0.020100502512562814,Medium Quality,1,5.0
PO_02052,SUPP_0051,2022-07-30,2022-08-24,25,2022-08-24,Delivered,1643,1651,52.57,51.26,30.0,Yes,,Kochi,Components,Critical,31.8,1782,152,2709,0.0,0.018170805572380374,Medium Quality,1,0.0
PO_02053,SUPP_0082,2022-11-03,2022-11-28,25,2022-11-29,Delivered,439,842,62.23,56.87,14.0,Yes,Supplier_Issue,Aluva,Components,Critical,33.9,753,161,4557,1.0,0.0166270783847981,Medium Quality,1,1.0
PO_02054,SUPP_0078,2023-03-22,2023-03-29,7,,Cancelled,2502,0,61.6,57.59,0.0,Yes,,Kochi,Components,Critical,3.6,3670,196,4863,,0.0,High Quality,2,0.0
PO_02055,SUPP_0089,2022-04-02,2022-04-22,20,2022-05-02,Delivered,2141,2113,55.49,56.96,40.0,Yes,Supplier_Issue,Baypur,Packaging,Normal,30.9,3604,164,2469,10.0,0.01893043066729768,Medium Quality,1,10.0
PO_02056,SUPP_0131,2023-02-18,2023-03-17,27,2023-03-17,Delivered,2749,1245,82.69,82.25,27.0,Yes,,Aluva,Packaging,Normal,36.8,2431,178,3081,0.0,0.021686746987951807,Medium Quality,1,0.0
PO_02057,SUPP_0076,2022-03-05,2022-03-16,11,2022-03-16,Delivered,2335,174,94.15,92.84,3.0,Yes,,Palakkad,Components,Urgent,34.8,4223,86,3183,0.0,0.017241379310344827,Medium Quality,1,0.0
PO_02058,SUPP_0141,2022-02-24,2022-03-21,25,2022-03-24,Delivered,2117,3472,24.4,24.51,80.0,No,Logistics,Baypur,MRO,Critical,41.9,2257,150,4070,3.0,0.02304147465437788,Low Quality,0,3.0
PO_02059,SUPP_0144,2023-01-03,2023-01-19,16,2023-01-19,Delivered,1257,1704,11.94,11.78,25.0,Yes,,Kochi,Raw_Materials,Normal,16.5,1515,118,2515,0.0,0.014671361502347418,Medium Quality,1,0.0
PO_02060,SUPP_0073,2022-02-01,2022-02-18,17,2022-02-18,Delivered,1162,295,35.5,32.56,8.0,Yes,,Palakkad,Components,Normal,8.2,762,193,4393,0.0,0.02711864406779661,Medium Quality,1,0.0
PO_02061,SUPP_0111,2023-12-21,2024-01-19,29,2024-01-22,Delivered,4514,2094,25.58,25.43,54.0,Yes,Supplier_Issue,Palakkad,MRO,Urgent,44.6,2341,62,4875,3.0,0.025787965616045846,Medium Quality,1,3.0
PO_02062,SUPP_0082,2023-12-30,2024-01-21,22,2024-01-21,Delivered,774,3532,66.79,62.66,70.0,No,,Aluva,Components,Urgent,27.3,753,161,4557,0.0,0.019818799546998868,Low Quality,0,0.0
PO_02063,SUPP_0104,2023-01-26,2023-02-08,13,2023-02-15,Delivered,1600,1739,33.64,34.69,47.0,Yes,Weather,Aluva,Packaging,Critical,15.3,3233,73,2625,7.0,0.02702702702702703,Medium Quality,1,7.0
PO_02064,SUPP_0055,2023-11-10,2023-11-17,7,2023-11-17,Delivered,2059,2168,95.19,92.75,39.0,Yes,,Baypur,MRO,Normal,46.7,3804,162,3853,0.0,0.017988929889298892,Medium Quality,1,0.0
PO_02065,SUPP_0122,2022-05-23,2022-06-03,11,2022-06-03,Delivered,1637,2844,36.33,34.85,60.0,Yes,,Kochi,Components,Normal,26.3,504,152,3219,0.0,0.02109704641350211,Medium Quality,1,0.0
PO_02066,SUPP_0143,2023-01-29,2023-02-26,28,2023-02-27,Delivered,4375,4349,17.23,15.74,90.0,Yes,Customs,Aluva,Raw_Materials,Urgent,18.4,4230,145,4816,1.0,0.02069441250862267,Medium Quality,1,1.0
PO_02067,SUPP_0040,2022-10-23,2022-11-06,14,2022-11-06,Delivered,2593,1033,24.67,23.94,18.0,Yes,,Kochi,MRO,Critical,3.5,3290,101,3020,0.0,0.017424975798644726,Medium Quality,1,0.0
PO_02068,SUPP_0033,2022-05-18,2022-06-01,14,2022-06-01,Delivered,2821,1347,85.74,87.9,37.0,Yes,,Muvattupuzha,Components,Normal,35.9,2954,111,3751,0.0,0.02746844840386043,Medium Quality,1,0.0
PO_02069,SUPP_0019,2023-10-26,2023-11-20,25,2023-11-20,Delivered,5490,5634,16.98,15.88,111.0,No,,Aluva,MRO,Normal,19.3,3652,99,5943,0.0,0.019701810436634718,Low Quality,0,0.0
PO_02070,SUPP_0037,2023-05-14,2023-05-28,14,2023-05-28,Delivered,629,577,46.82,44.86,9.0,No,,Palakkad,Raw_Materials,Critical,6.9,1002,191,2870,0.0,0.01559792027729636,Low Quality,0,0.0
PO_02071,SUPP_0112,2022-05-20,2022-05-30,10,2022-05-30,Delivered,645,1916,36.36,35.07,39.0,Yes,,Kothamanglam,MRO,Normal,7.5,3450,106,2035,0.0,0.02035490605427975,Medium Quality,1,0.0
PO_02072,SUPP_0036,2023-10-20,2023-11-12,23,2023-11-12,Delivered,474,1890,81.11,76.59,51.0,Yes,,Palakkad,Components,Urgent,3.6,3190,50,3028,0.0,0.026984126984126985,Medium Quality,1,0.0
PO_02073,SUPP_0117,2023-12-14,2024-01-12,29,2024-01-13,Delivered,2517,749,46.44,47.17,15.0,No,Supplier_Issue,Palakkad,Components,Urgent,34.6,4236,112,5261,1.0,0.020026702269692925,Low Quality,0,1.0
PO_02074,SUPP_0047,2023-04-11,2023-04-20,9,2023-04-20,Delivered,2524,991,98.43,92.08,15.0,Yes,,Aluva,Packaging,Critical,44.4,2481,124,3663,0.0,0.015136226034308779,Medium Quality,1,0.0
PO_02075,SUPP_0109,2023-07-20,2023-08-02,13,2023-08-02,Delivered,1099,2187,90.55,83.9,48.0,No,,Muvattupuzha,Packaging,Urgent,37.9,4841,88,3500,0.0,0.02194787379972565,Low Quality,0,0.0
PO_02076,SUPP_0099,2022-12-30,2023-01-26,27,2023-01-27,Delivered,1723,206,61.24,62.86,0.0,Yes,Raw_Material_Shortage,Baypur,Packaging,Normal,26.9,801,144,5170,1.0,0.0,High Quality,2,1.0
PO_02077,SUPP_0109,2023-09-12,2023-10-11,29,2023-10-14,Delivered,1716,1686,61.57,59.07,35.0,Yes,Logistics,Muvattupuzha,Packaging,Critical,33.0,4841,88,3500,3.0,0.020759193357058125,Medium Quality,1,3.0
PO_02078,SUPP_0128,2022-08-31,2022-09-28,28,2022-09-29,Delivered,1997,3024,41.06,38.08,62.0,Yes,Supplier_Issue,Kochi,MRO,Urgent,36.4,4175,107,3974,1.0,0.0205026455026455,Medium Quality,1,1.0
PO_02079,SUPP_0106,2023-07-14,2023-07-28,14,2023-07-28,Delivered,1730,1235,53.15,54.84,18.0,Yes,,Kochi,Packaging,Critical,34.4,3509,176,2154,0.0,0.014574898785425101,Medium Quality,1,0.0
PO_02080,SUPP_0094,2022-02-04,2022-02-26,22,2022-03-05,Delivered,1811,2784,57.21,53.99,53.0,Yes,Logistics,Muvattupuzha,MRO,Critical,2.7,1459,110,2815,7.0,0.01903735632183908,Medium Quality,1,7.0
PO_02081,SUPP_0124,2023-12-23,2024-01-12,20,2024-01-12,Delivered,4432,3864,61.76,56.26,70.0,Yes,,Aluva,MRO,Urgent,31.7,4642,148,4870,0.0,0.018115942028985508,Medium Quality,1,0.0
PO_02082,SUPP_0029,2023-08-18,2023-09-02,15,2023-09-02,Delivered,1789,2354,77.9,74.53,35.0,Yes,,Aluva,Packaging,Urgent,36.0,891,82,2378,0.0,0.014868309260832626,Medium Quality,1,0.0
PO_02083,SUPP_0021,2022-05-26,2022-06-10,15,2022-06-12,Delivered,3419,309,50.28,47.19,10.0,No,Supplier_Issue,Kothamanglam,Components,Urgent,7.6,4343,103,3500,2.0,0.032362459546925564,Low Quality,0,2.0
PO_02084,SUPP_0120,2023-06-14,2023-06-21,7,2023-06-22,Delivered,226,2789,19.96,18.37,50.0,No,Logistics,Baypur,MRO,Critical,18.9,2991,150,5040,1.0,0.017927572606669058,Low Quality,0,1.0
PO_02085,SUPP_0023,2022-09-09,2022-10-04,25,2022-10-04,Delivered,3562,1889,94.23,96.37,31.0,No,,Baypur,Raw_Materials,Urgent,23.7,3842,89,5796,0.0,0.01641079936474325,Low Quality,0,0.0
PO_02086,SUPP_0020,2023-12-02,2023-12-15,13,2023-12-15,Delivered,1248,2847,94.96,92.79,65.0,Yes,,Aluva,Components,Critical,42.2,3573,183,4613,0.0,0.0228310502283105,Medium Quality,1,0.0
PO_02087,SUPP_0139,2023-08-17,2023-09-11,25,,Cancelled,953,0,48.42,49.6,0.0,Yes,,Palakkad,Components,Urgent,11.0,2979,134,2550,,0.0,High Quality,2,0.0
PO_02088,SUPP_0014,2022-12-18,2023-01-15,28,2023-01-15,Delivered,3395,862,23.3,21.78,13.0,Yes,,Aluva,Packaging,Critical,10.1,3388,67,4435,0.0,0.015081206496519721,Medium Quality,1,0.0
PO_02089,SUPP_0003,2023-04-26,2023-05-01,5,2023-05-01,Delivered,1992,478,64.4,66.2,7.0,Yes,,Kochi,Packaging,Urgent,38.2,966,124,3482,0.0,0.014644351464435146,Medium Quality,1,0.0
PO_02090,SUPP_0132,2023-04-26,2023-05-21,25,2023-05-26,Delivered,100,2302,52.7,50.2,54.0,Yes,Supplier_Issue,Muvattupuzha,Raw_Materials,Critical,21.4,1012,83,3119,5.0,0.023457862728062554,Medium Quality,1,5.0
PO_02091,SUPP_0085,2023-03-08,2023-03-31,23,2023-03-31,Delivered,2385,2786,15.17,14.57,58.0,Yes,,Baypur,Raw_Materials,Urgent,26.0,4291,117,4848,0.0,0.0208183776022972,Medium Quality,1,0.0
PO_02092,SUPP_0076,2022-10-24,2022-11-07,14,,Cancelled,1972,0,41.32,39.2,0.0,Yes,,Palakkad,Components,Normal,10.5,4223,86,3183,,0.0,High Quality,2,0.0
PO_02093,SUPP_0010,2023-12-13,2024-01-04,22,2024-01-07,Delivered,2144,1001,49.94,50.78,16.0,Yes,Supplier_Issue,Baypur,Packaging,Critical,46.9,1582,64,2189,3.0,0.015984015984015984,Medium Quality,1,3.0
PO_02094,SUPP_0078,2023-08-01,2023-08-08,7,2023-08-08,Delivered,1766,1197,42.96,42.62,27.0,No,,Kochi,Components,Urgent,7.4,3670,196,4863,0.0,0.022556390977443608,Low Quality,0,0.0
PO_02095,SUPP_0016,2023-10-07,2023-10-19,12,2023-10-21,Delivered,3605,3272,11.15,11.41,80.0,Yes,Weather,Kothamanglam,Components,Critical,3.1,741,58,5417,2.0,0.02444987775061125,Medium Quality,1,2.0
PO_02096,SUPP_0044,2023-08-10,2023-08-27,17,2023-09-03,Delivered,326,3255,105.22,97.67,65.0,Yes,Logistics,Aluva,Packaging,Critical,28.2,3125,94,3597,7.0,0.019969278033794162,Medium Quality,1,7.0
PO_02097,SUPP_0075,2023-10-02,2023-10-11,9,2023-10-11,Delivered,816,905,78.31,71.26,20.0,Yes,,Baypur,Raw_Materials,Normal,17.0,2549,178,3327,0.0,0.022099447513812154,Medium Quality,1,0.0
PO_02098,SUPP_0074,2023-05-12,2023-06-05,24,2023-06-05,Delivered,2046,1496,78.92,72.87,25.0,Yes,,Baypur,Packaging,Normal,6.6,1123,109,2880,0.0,0.016711229946524065,Medium Quality,1,0.0
PO_02099,SUPP_0033,2023-06-02,2023-06-18,16,2023-06-18,Delivered,2971,1068,75.88,76.79,31.0,Yes,,Muvattupuzha,Components,Normal,35.7,2954,111,3751,0.0,0.02902621722846442,Medium Quality,1,0.0
PO_02100,SUPP_0072,2022-09-16,2022-10-14,28,2022-10-14,Delivered,378,2347,57.52,53.17,44.0,Yes,,Muvattupuzha,Raw_Materials,Normal,37.3,2302,91,3634,0.0,0.018747337025990626,Medium Quality,1,0.0
PO_02101,SUPP_0072,2022-10-09,2022-10-15,6,2022-10-15,Delivered,2225,2650,15.86,16.16,44.0,Yes,,Muvattupuzha,Raw_Materials,Urgent,27.4,2302,91,3634,0.0,0.01660377358490566,Medium Quality,1,0.0
PO_02102,SUPP_0004,2022-04-25,2022-05-13,18,2022-05-13,Delivered,3968,2689,67.74,61.62,57.0,Yes,,Kochi,Raw_Materials,Critical,45.1,3944,149,4919,0.0,0.021197471178876905,Medium Quality,1,0.0
PO_02103,SUPP_0045,2023-08-29,2023-09-19,21,2023-09-19,Delivered,403,426,82.91,81.76,13.0,Yes,,Aluva,Components,Critical,44.4,3560,183,2795,0.0,0.03051643192488263,Medium Quality,1,0.0
PO_02104,SUPP_0039,2023-11-06,2023-12-01,25,,Cancelled,1219,0,65.1,65.53,0.0,Yes,,Baypur,Packaging,Urgent,29.4,1984,112,2863,,0.0,High Quality,2,0.0
PO_02105,SUPP_0095,2022-06-29,2022-07-22,23,2022-07-22,Delivered,2174,1917,104.09,95.32,41.0,Yes,,Aluva,Packaging,Urgent,16.3,3620,66,5243,0.0,0.02138758476786646,Medium Quality,1,0.0
PO_02106,SUPP_0061,2023-05-12,2023-05-23,11,2023-05-23,Delivered,2047,1065,100.55,98.14,17.0,No,,Palakkad,MRO,Normal,43.5,702,172,2400,0.0,0.01596244131455399,Low Quality,0,0.0
PO_02107,SUPP_0136,2022-02-03,2022-02-25,22,2022-02-25,Delivered,514,1202,83.15,80.17,19.0,Yes,,Kochi,Packaging,Urgent,37.4,2179,135,4744,0.0,0.015806988352745424,Medium Quality,1,0.0
PO_02108,SUPP_0022,2022-05-29,2022-06-07,9,2022-06-07,Delivered,1933,5615,24.95,23.76,105.0,Yes,,Aluva,MRO,Critical,12.3,661,63,5934,0.0,0.018699910952804988,Medium Quality,1,0.0
PO_02109,SUPP_0040,2023-05-23,2023-06-12,20,2023-06-12,Delivered,1185,2604,26.11,26.53,47.0,Yes,,Kochi,MRO,Urgent,31.6,3290,101,3020,0.0,0.01804915514592934,Medium Quality,1,0.0
PO_02110,SUPP_0099,2022-09-01,2022-09-13,12,2022-09-13,Delivered,3565,2518,94.93,99.68,71.0,Yes,,Baypur,Packaging,Critical,14.7,801,144,5170,0.0,0.028196981731532962,Medium Quality,1,0.0
PO_02111,SUPP_0113,2023-10-15,2023-10-24,9,,Cancelled,5284,0,44.95,42.5,0.0,Yes,,Muvattupuzha,MRO,Normal,24.9,4615,114,5847,,0.0,High Quality,2,0.0
PO_02112,SUPP_0054,2023-08-15,2023-08-24,9,2023-08-31,Delivered,3435,770,33.04,32.96,11.0,Yes,Customs,Palakkad,MRO,Normal,11.5,4243,145,3495,7.0,0.014285714285714285,Medium Quality,1,7.0
PO_02113,SUPP_0068,2022-04-29,2022-05-23,24,2022-05-24,Delivered,4632,933,84.96,86.49,14.0,Yes,Logistics,Palakkad,Components,Normal,37.7,2486,196,5219,1.0,0.015005359056806002,Medium Quality,1,1.0
PO_02114,SUPP_0119,2023-02-13,2023-03-03,18,2023-03-03,Delivered,251,3170,36.94,35.14,70.0,Yes,,Kochi,Packaging,Urgent,39.7,2215,119,5854,0.0,0.022082018927444796,Medium Quality,1,0.0
PO_02115,SUPP_0078,2023-05-03,2023-05-30,27,2023-05-30,Delivered,558,1461,87.37,83.0,34.0,Yes,,Kochi,Components,Critical,20.2,3670,196,4863,0.0,0.02327173169062286,Medium Quality,1,0.0
PO_02116,SUPP_0137,2022-08-28,2022-09-24,27,,Cancelled,3728,0,49.71,45.68,0.0,No,,Kothamanglam,Packaging,Urgent,34.6,3856,118,5118,,0.0,Low Quality,0,0.0
PO_02117,SUPP_0100,2023-05-01,2023-05-16,15,2023-05-16,Delivered,607,1075,64.69,62.84,15.0,Yes,,Aluva,Raw_Materials,Urgent,24.6,1199,165,2190,0.0,0.013953488372093023,Medium Quality,1,0.0
PO_02118,SUPP_0038,2023-06-28,2023-07-13,15,2023-07-18,Delivered,2510,2743,17.23,15.79,48.0,No,Weather,Baypur,Packaging,Normal,43.1,4988,64,3881,5.0,0.017499088589135983,Low Quality,0,5.0
PO_02119,SUPP_0074,2023-04-05,2023-04-20,15,2023-04-20,Delivered,2316,2070,84.54,84.38,31.0,Yes,,Baypur,Packaging,Urgent,23.0,1123,109,2880,0.0,0.01497584541062802,Medium Quality,1,0.0
PO_02120,SUPP_0081,2023-06-27,2023-07-24,27,2023-07-25,Delivered,3776,5880,23.99,25.25,132.0,No,Logistics,Muvattupuzha,Raw_Materials,Normal,32.2,2148,153,5923,1.0,0.022448979591836733,Low Quality,0,1.0
PO_02121,SUPP_0137,2023-10-15,2023-10-31,16,2023-10-31,Delivered,3470,378,32.37,32.06,10.0,Yes,,Kothamanglam,Packaging,Urgent,44.1,3856,118,5118,0.0,0.026455026455026454,Medium Quality,1,0.0
PO_02122,SUPP_0111,2023-09-18,2023-10-10,22,2023-10-11,Delivered,3835,1666,72.71,70.86,29.0,Yes,Customs,Palakkad,MRO,Urgent,40.2,2341,62,4875,1.0,0.017406962785114045,Medium Quality,1,1.0
PO_02123,SUPP_0070,2022-10-01,2022-10-19,18,2022-10-19,Delivered,330,4342,93.53,91.26,85.0,Yes,,Aluva,Components,Normal,16.4,3476,177,4598,0.0,0.01957623215108245,Medium Quality,1,0.0
PO_02124,SUPP_0066,2023-11-02,2023-11-16,14,2023-11-16,Delivered,915,2060,50.52,48.07,40.0,Yes,,Baypur,Raw_Materials,Critical,10.5,3897,142,3794,0.0,0.019417475728155338,Medium Quality,1,0.0
PO_02125,SUPP_0101,2023-04-18,2023-05-10,22,2023-05-10,Delivered,1721,1023,93.55,86.16,20.0,Yes,,Palakkad,Raw_Materials,Critical,14.4,2800,116,2127,0.0,0.019550342130987292,Medium Quality,1,0.0
PO_02126,SUPP_0062,2023-11-20,2023-12-05,15,2023-12-05,Delivered,793,1214,40.07,37.47,23.0,No,,Baypur,Raw_Materials,Critical,23.2,1266,87,4327,0.0,0.018945634266886325,Low Quality,0,0.0
PO_02127,SUPP_0050,2023-06-17,2023-07-04,17,2023-07-04,Delivered,3316,2118,89.22,91.61,46.0,Yes,,Muvattupuzha,MRO,Urgent,8.1,1806,170,4675,0.0,0.021718602455146365,Medium Quality,1,0.0
PO_02128,SUPP_0047,2022-11-17,2022-12-08,21,2022-12-08,Delivered,1284,3506,81.69,76.55,68.0,Yes,,Aluva,Packaging,Critical,5.4,2481,124,3663,0.0,0.01939532230462065,Medium Quality,1,0.0
PO_02129,SUPP_0003,2023-11-20,2023-12-03,13,2023-12-03,Delivered,965,3007,24.14,24.61,60.0,No,,Kochi,Packaging,Normal,38.7,966,124,3482,0.0,0.019953441968739608,Low Quality,0,0.0
PO_02130,SUPP_0018,2022-01-13,2022-02-01,19,2022-02-03,Delivered,1186,424,48.79,47.2,7.0,Yes,Weather,Kothamanglam,Raw_Materials,Normal,30.6,1978,57,2034,2.0,0.01650943396226415,Medium Quality,1,2.0
PO_02131,SUPP_0135,2022-04-17,2022-05-06,19,2022-05-06,Delivered,325,395,13.98,13.34,11.0,Yes,,Muvattupuzha,MRO,Critical,23.8,2794,125,2153,0.0,0.027848101265822784,Medium Quality,1,0.0
PO_02132,SUPP_0115,2022-12-26,2023-01-15,20,2023-01-15,Delivered,4767,3663,96.31,88.25,73.0,Yes,,Palakkad,Raw_Materials,Normal,6.1,1666,141,5425,0.0,0.01992901992901993,Medium Quality,1,0.0
PO_02133,SUPP_0073,2022-09-15,2022-10-10,25,2022-10-10,Delivered,2568,1034,38.97,36.62,17.0,Yes,,Palakkad,Components,Normal,1.4,762,193,4393,0.0,0.01644100580270793,Medium Quality,1,0.0
PO_02134,SUPP_0009,2022-01-25,2022-02-20,26,2022-03-02,Delivered,354,1491,95.81,97.23,35.0,Yes,Supplier_Issue,Kochi,Raw_Materials,Normal,38.0,3404,98,2474,10.0,0.023474178403755867,Medium Quality,1,10.0
PO_02135,SUPP_0015,2023-09-01,2023-09-26,25,2023-09-26,Delivered,3159,3222,92.54,92.33,59.0,Yes,,Palakkad,MRO,Critical,7.3,1100,109,4061,0.0,0.01831160769708256,Medium Quality,1,0.0
PO_02136,SUPP_0056,2023-09-06,2023-09-28,22,2023-10-01,Delivered,5104,2459,39.41,38.82,41.0,Yes,Logistics,Kothamanglam,Packaging,Critical,24.4,1791,88,5457,3.0,0.01667344448962993,Medium Quality,1,3.0
PO_02137,SUPP_0031,2022-03-30,2022-04-15,16,2022-04-18,Delivered,1819,2189,47.56,45.87,40.0,Yes,Supplier_Issue,Kochi,Raw_Materials,Normal,39.7,700,121,2779,3.0,0.01827318410232983,Medium Quality,1,3.0
PO_02138,SUPP_0097,2023-11-04,2023-11-18,14,2023-11-18,Delivered,5045,3835,91.41,87.47,69.0,Yes,,Kothamanglam,Raw_Materials,Critical,19.2,3065,148,5963,0.0,0.017992177314211214,Medium Quality,1,0.0
PO_02139,SUPP_0145,2022-07-09,2022-07-28,19,2022-07-28,Delivered,2043,178,34.13,35.58,5.0,Yes,,Baypur,Raw_Materials,Normal,39.3,3587,73,2335,0.0,0.028089887640449437,Medium Quality,1,0.0
PO_02140,SUPP_0048,2022-09-17,2022-10-04,17,2022-10-04,Delivered,384,2849,18.19,17.53,52.0,Yes,,Baypur,Components,Urgent,19.7,2029,141,3496,0.0,0.018252018252018252,Medium Quality,1,0.0
PO_02141,SUPP_0120,2023-11-08,2023-11-21,13,2023-11-22,Delivered,4761,3733,86.88,85.6,63.0,Yes,Logistics,Baypur,MRO,Critical,4.4,2991,150,5040,1.0,0.01687650683096705,Medium Quality,1,1.0
PO_02142,SUPP_0117,2022-10-11,2022-10-18,7,,Cancelled,5244,0,44.79,41.05,0.0,No,,Palakkad,Components,Urgent,36.3,4236,112,5261,,0.0,Low Quality,0,0.0
PO_02143,SUPP_0083,2022-09-21,2022-10-07,16,2022-10-07,Delivered,1462,1347,30.36,29.1,26.0,Yes,,Kothamanglam,Packaging,Normal,20.8,598,142,4961,0.0,0.019302152932442463,Medium Quality,1,0.0
PO_02144,SUPP_0019,2022-10-11,2022-10-28,17,2022-10-28,Delivered,943,959,55.9,56.82,16.0,Yes,,Aluva,MRO,Normal,46.5,3652,99,5943,0.0,0.016684045881126174,Medium Quality,1,0.0
PO_02145,SUPP_0098,2023-02-02,2023-02-21,19,2023-02-21,Delivered,3479,2483,21.25,21.68,52.0,Yes,,Baypur,Packaging,Urgent,12.4,1560,73,5420,0.0,0.020942408376963352,Medium Quality,1,0.0
PO_02146,SUPP_0016,2022-09-22,2022-10-05,13,2022-10-05,Delivered,317,3618,64.97,61.51,80.0,No,,Kothamanglam,Components,Urgent,15.6,741,58,5417,0.0,0.02211166390270868,Low Quality,0,0.0
PO_02147,SUPP_0046,2023-03-28,2023-04-22,25,2023-04-22,Delivered,513,1675,98.66,90.11,28.0,Yes,,Muvattupuzha,Components,Normal,26.4,4127,133,5869,0.0,0.01671641791044776,Medium Quality,1,0.0
PO_02148,SUPP_0126,2022-07-25,2022-08-04,10,2022-08-04,Delivered,1782,1186,91.19,84.12,13.0,Yes,,Aluva,Raw_Materials,Critical,7.4,2193,196,2656,0.0,0.010961214165261383,Medium Quality,1,0.0
PO_02149,SUPP_0101,2022-07-02,2022-07-25,23,2022-07-30,Delivered,479,530,28.6,29.53,11.0,Yes,Weather,Palakkad,Raw_Materials,Normal,30.6,2800,116,2127,5.0,0.020754716981132074,Medium Quality,1,5.0
PO_02150,SUPP_0037,2023-07-08,2023-07-30,22,2023-08-02,Delivered,2030,2780,93.69,98.43,66.0,Yes,Weather,Palakkad,Raw_Materials,Normal,8.4,1002,191,2870,3.0,0.023741007194244605,Medium Quality,1,3.0
PO_02151,SUPP_0028,2023-03-29,2023-04-09,11,2023-04-09,Delivered,1456,3110,81.65,85.82,66.0,Yes,,Palakkad,Raw_Materials,Critical,5.4,2527,185,3495,0.0,0.02122186495176849,Medium Quality,1,0.0
PO_02152,SUPP_0067,2022-04-16,2022-04-23,7,2022-04-23,Delivered,1861,761,50.62,47.08,15.0,No,,Palakkad,Raw_Materials,Normal,22.8,1159,196,3369,0.0,0.01971090670170828,Low Quality,0,0.0
PO_02153,SUPP_0019,2022-03-14,2022-04-02,19,2022-04-02,Delivered,1332,1325,54.95,54.84,21.0,Yes,,Aluva,MRO,Critical,26.4,3652,99,5943,0.0,0.015849056603773583,Medium Quality,1,0.0
PO_02154,SUPP_0065,2023-04-02,2023-04-09,7,2023-04-09,Delivered,488,1663,85.97,81.24,31.0,Yes,,Baypur,Components,Normal,41.6,3772,173,2186,0.0,0.018641010222489478,Medium Quality,1,0.0
PO_02155,SUPP_0128,2022-06-02,2022-06-29,27,2022-06-29,Delivered,598,3634,83.4,81.61,74.0,Yes,,Kochi,MRO,Critical,12.8,4175,107,3974,0.0,0.020363236103467255,Medium Quality,1,0.0
PO_02156,SUPP_0001,2022-02-08,2022-02-26,18,2022-02-26,Delivered,802,495,18.23,18.26,12.0,Yes,,Palakkad,Raw_Materials,Critical,24.7,1360,64,3130,0.0,0.024242424242424242,Medium Quality,1,0.0
PO_02157,SUPP_0100,2022-09-30,2022-10-24,24,2022-10-24,Delivered,2125,625,14.36,14.39,11.0,No,,Aluva,Raw_Materials,Normal,16.0,1199,165,2190,0.0,0.0176,Low Quality,0,0.0
PO_02158,SUPP_0085,2023-02-05,2023-02-25,20,2023-02-25,Delivered,416,4111,80.84,79.06,101.0,Yes,,Baypur,Raw_Materials,Critical,4.3,4291,117,4848,0.0,0.02456823157382632,Medium Quality,1,0.0
PO_02159,SUPP_0001,2023-06-12,2023-06-18,6,2023-06-23,Delivered,2060,2606,88.56,90.82,55.0,Yes,Weather,Palakkad,Raw_Materials,Urgent,35.8,1360,64,3130,5.0,0.02110514198004605,Medium Quality,1,5.0
PO_02160,SUPP_0112,2023-02-18,2023-02-27,9,2023-02-27,Delivered,880,1123,52.0,49.22,22.0,Yes,,Kothamanglam,MRO,Critical,21.1,3450,106,2035,0.0,0.019590382902938557,Medium Quality,1,0.0
PO_02161,SUPP_0018,2023-07-08,2023-08-02,25,,Cancelled,792,0,87.15,83.0,0.0,Yes,,Kothamanglam,Raw_Materials,Normal,23.3,1978,57,2034,,0.0,High Quality,2,0.0
PO_02162,SUPP_0001,2023-01-29,2023-02-12,14,2023-02-12,Delivered,737,263,31.18,30.88,4.0,Yes,,Palakkad,Raw_Materials,Critical,23.4,1360,64,3130,0.0,0.015209125475285171,Medium Quality,1,0.0
PO_02163,SUPP_0124,2022-05-05,2022-05-28,23,2022-05-28,Delivered,4738,3270,24.66,23.79,74.0,No,,Aluva,MRO,Critical,35.3,4642,148,4870,0.0,0.022629969418960245,Low Quality,0,0.0
PO_02164,SUPP_0138,2023-01-03,2023-01-19,16,2023-01-19,Delivered,1176,200,45.67,43.66,1.0,Yes,,Aluva,Raw_Materials,Urgent,20.8,2641,193,4265,0.0,0.005,High Quality,2,0.0
PO_02165,SUPP_0078,2023-02-15,2023-03-11,24,2023-03-11,Delivered,1240,3606,58.3,60.88,80.0,Yes,,Kochi,Components,Normal,9.2,3670,196,4863,0.0,0.022185246810870772,Medium Quality,1,0.0
PO_02166,SUPP_0024,2023-01-10,2023-02-01,22,2023-02-01,Delivered,2094,976,102.83,93.98,25.0,Yes,,Muvattupuzha,Raw_Materials,Critical,3.7,837,160,3076,0.0,0.025614754098360656,Medium Quality,1,0.0
