PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days,Item_Category_ID,Product_Quality_ID
PO_04652,SUPP_0121,18-05-2022,27-05-2022,9,27-05-2022,Delivered,1230,947,72.27,73.55,22,Yes,,Kochi,MRO,Critical,44,3624,109,5051,0,0.023231257,Medium Quality,1,0,0,1
PO_04653,SUPP_0019,29-11-2022,25-12-2022,26,01-01-2023,Delivered,1063,566,61.87,61.68,17,Yes,Weather,Aluva,MRO,Normal,20.5,3652,99,5943,7,0.030035336,Medium Quality,1,7,0,1
PO_04654,SUPP_0039,27-08-2023,02-09-2023,6,03-09-2023,Delivered,371,1743,75.4,73.81,38,Yes,Customs,Baypur,Packaging,Critical,23.4,1984,112,2863,1,0.021801492,Medium Quality,1,1,3,1
PO_04655,SUPP_0052,30-07-2023,06-08-2023,7,06-08-2023,Delivered,1860,2938,94.51,91.42,60,Yes,,Kochi,Packaging,Normal,47.4,4913,100,3257,0,0.020422056,Medium Quality,1,0,3,1
PO_04656,SUPP_0113,09-09-2022,29-09-2022,20,29-09-2022,Delivered,2054,3800,15.79,15.65,79,Yes,,Muvattupuzha,MRO,Urgent,1,4615,114,5847,0,0.020789474,Medium Quality,1,0,0,1
PO_04657,SUPP_0147,14-07-2023,03-08-2023,20,03-08-2023,Delivered,3440,1327,67.72,64.79,26,Yes,,Muvattupuzha,Raw_Materials,Critical,45.1,2431,173,3568,0,0.019593067,Medium Quality,1,0,1,1
PO_04658,SUPP_0067,25-07-2023,23-08-2023,29,23-08-2023,Delivered,1674,1775,32.41,31.55,39,No,,Palakkad,Raw_Materials,Critical,13.8,1159,196,3369,0,0.021971831,Low Quality,0,0,1,2
PO_04659,SUPP_0075,08-12-2023,18-12-2023,10,21-12-2023,Delivered,1707,997,63.18,62.64,20,Yes,Logistics,Baypur,Raw_Materials,Normal,6.1,2549,178,3327,3,0.020060181,Medium Quality,1,3,1,1
PO_04660,SUPP_0018,18-12-2023,10-01-2024,23,10-01-2024,Delivered,138,1174,45.48,41.91,17,Yes,,Kothamanglam,Raw_Materials,Critical,38.9,1978,57,2034,0,0.014480409,Medium Quality,1,0,1,1
PO_04661,SUPP_0081,05-01-2023,25-01-2023,20,01-02-2023,Delivered,758,2914,19.62,19.44,58,No,Weather,Muvattupuzha,Raw_Materials,Critical,2,2148,153,5923,7,0.019903912,Low Quality,0,7,1,2
PO_04662,SUPP_0055,08-07-2022,18-07-2022,10,20-07-2022,Delivered,2739,1246,75.02,73.31,27,No,Customs,Baypur,MRO,Urgent,45.5,3804,162,3853,2,0.021669342,Low Quality,0,2,0,2
PO_04663,SUPP_0059,17-04-2023,05-05-2023,18,05-05-2023,Delivered,5368,2598,80.12,83.81,57,Yes,,Aluva,Packaging,Urgent,31.3,1354,178,5474,0,0.021939954,Medium Quality,1,0,3,1
PO_04664,SUPP_0086,23-07-2022,29-07-2022,6,29-07-2022,Delivered,578,743,73.98,77.1,12,Yes,,Aluva,MRO,Critical,38.5,4993,70,2815,0,0.01615074,Medium Quality,1,0,0,1
PO_04665,SUPP_0067,19-09-2022,16-10-2022,27,16-10-2022,Delivered,2870,2442,28.63,29.57,51,Yes,,Palakkad,Raw_Materials,Critical,9.5,1159,196,3369,0,0.020884521,Medium Quality,1,0,1,1
PO_04666,SUPP_0006,24-05-2022,09-06-2022,16,09-06-2022,Delivered,1602,822,57.83,54.35,13,Yes,,Baypur,MRO,Normal,6.7,1269,137,3515,0,0.015815085,Medium Quality,1,0,0,1
PO_04667,SUPP_0106,14-03-2023,27-03-2023,13,27-03-2023,Delivered,839,754,41.95,43.43,17,Yes,,Kochi,Packaging,Urgent,2.7,3509,176,2154,0,0.022546419,Medium Quality,1,0,3,1
PO_04668,SUPP_0125,19-02-2022,17-03-2022,26,17-03-2022,Delivered,1555,1577,43.92,44.18,31,Yes,,Baypur,Raw_Materials,Critical,29.7,4864,163,2635,0,0.019657578,Medium Quality,1,0,1,1
PO_04669,SUPP_0016,09-06-2023,15-06-2023,6,17-06-2023,Delivered,4513,4947,83.37,82.38,92,Yes,Customs,Kothamanglam,Components,Normal,21.1,741,58,5417,2,0.01859713,Medium Quality,1,2,2,1
PO_04670,SUPP_0145,24-03-2023,09-04-2023,16,14-04-2023,Delivered,1521,981,61.41,63.1,17,Yes,Logistics,Baypur,Raw_Materials,Critical,20,3587,73,2335,5,0.017329256,Medium Quality,1,5,1,1
PO_04671,SUPP_0084,06-07-2023,13-07-2023,7,13-07-2023,Delivered,1921,3191,19.74,19.88,59,Yes,,Aluva,Packaging,Urgent,12.8,4933,103,5234,0,0.018489502,Medium Quality,1,0,3,1
PO_04672,SUPP_0073,12-08-2023,31-08-2023,19,31-08-2023,Delivered,3900,464,88.55,88.9,10,Yes,,Palakkad,Components,Urgent,10.2,762,193,4393,0,0.021551724,Medium Quality,1,0,2,1
PO_04673,SUPP_0018,19-03-2022,04-04-2022,16,04-04-2022,Delivered,254,1859,74.66,70.1,39,No,,Kothamanglam,Raw_Materials,Critical,11.2,1978,57,2034,0,0.020979021,Low Quality,0,0,1,2
PO_04674,SUPP_0024,26-07-2023,13-08-2023,18,13-08-2023,Delivered,505,1727,10.38,10.37,32,Yes,,Muvattupuzha,Raw_Materials,Normal,31.7,837,160,3076,0,0.018529241,Medium Quality,1,0,1,1
PO_04675,SUPP_0137,12-06-2022,05-07-2022,23,05-07-2022,Delivered,3808,4940,41.05,40.12,93,Yes,,Kothamanglam,Packaging,Critical,44.4,3856,118,5118,0,0.018825911,Medium Quality,1,0,3,1
PO_04676,SUPP_0023,11-08-2023,18-08-2023,7,18-08-2023,Delivered,2340,4188,13.37,12.45,97,Yes,,Baypur,Raw_Materials,Urgent,42.3,3842,89,5796,0,0.023161414,Medium Quality,1,0,1,1
PO_04677,SUPP_0049,16-03-2022,27-03-2022,11,27-03-2022,Delivered,2834,1104,34.96,34.72,18,Yes,,Kochi,MRO,Critical,40.6,3802,178,3400,0,0.016304348,Medium Quality,1,0,0,1
PO_04678,SUPP_0111,11-10-2022,30-10-2022,19,31-10-2022,Delivered,2604,708,70.53,70.1,16,No,Weather,Palakkad,MRO,Urgent,41.1,2341,62,4875,1,0.02259887,Low Quality,0,1,0,2
PO_04679,SUPP_0039,29-10-2023,16-11-2023,18,16-11-2023,Delivered,2268,1305,40.21,38.42,30,Yes,,Baypur,Packaging,Urgent,44.6,1984,112,2863,0,0.022988506,Medium Quality,1,0,3,1
PO_04680,SUPP_0019,06-07-2022,24-07-2022,18,24-07-2022,Delivered,2257,5042,83.41,76.51,110,Yes,,Aluva,MRO,Critical,3.4,3652,99,5943,0,0.021816739,Medium Quality,1,0,0,1
PO_04681,SUPP_0148,14-12-2022,28-12-2022,14,28-12-2022,Delivered,2550,3052,66.51,66.43,58,Yes,,Baypur,Packaging,Urgent,8,4500,150,3291,0,0.019003932,Medium Quality,1,0,3,1
PO_04682,SUPP_0136,11-12-2023,17-12-2023,6,19-12-2023,Delivered,1204,1410,48.94,50.51,25,Yes,Weather,Kochi,Packaging,Normal,26.1,2179,135,4744,2,0.017730496,Medium Quality,1,2,3,1
PO_04683,SUPP_0103,12-08-2023,02-09-2023,21,02-09-2023,Delivered,1931,3755,30.46,31.66,91,Yes,,Aluva,Components,Urgent,43.2,1069,116,3895,0,0.024234354,Medium Quality,1,0,2,1
PO_04684,SUPP_0002,01-10-2023,24-10-2023,23,,Cancelled,717,0,39.25,36.31,0,Yes,,Aluva,Components,Urgent,35.7,4272,70,3638,,0,High Quality,2,0,2,0
PO_04685,SUPP_0005,09-01-2022,31-01-2022,22,02-02-2022,Delivered,1271,3029,53.6,54.75,67,Yes,Raw_Material_Shortage,Palakkad,Raw_Materials,Urgent,30.5,630,199,5380,2,0.022119511,Medium Quality,1,2,1,1
PO_04686,SUPP_0110,04-06-2022,15-06-2022,11,16-06-2022,Delivered,3331,2043,60.51,55.11,34,Yes,Customs,Aluva,Raw_Materials,Normal,24.9,3306,75,3890,1,0.016642193,Medium Quality,1,1,1,1
PO_04687,SUPP_0150,22-11-2023,01-12-2023,9,01-12-2023,Delivered,200,1348,23.81,21.78,25,Yes,,Baypur,Raw_Materials,Urgent,46.7,4880,190,2011,0,0.018545994,Medium Quality,1,0,1,1
PO_04688,SUPP_0137,14-04-2023,22-04-2023,8,22-04-2023,Delivered,2312,2164,61.34,59.19,47,Yes,,Kothamanglam,Packaging,Critical,27,3856,118,5118,0,0.021719039,Medium Quality,1,0,3,1
PO_04689,SUPP_0052,12-08-2023,30-08-2023,18,01-09-2023,Delivered,777,3029,25.92,25.88,62,Yes,Customs,Kochi,Packaging,Critical,13.1,4913,100,3257,2,0.020468802,Medium Quality,1,2,3,1
PO_04690,SUPP_0148,06-06-2022,29-06-2022,23,29-06-2022,Delivered,1241,504,34.06,34.1,5,Yes,,Baypur,Packaging,Normal,30.9,4500,150,3291,0,0.009920635,High Quality,2,0,3,0
PO_04691,SUPP_0038,31-07-2022,29-08-2022,29,03-09-2022,Delivered,2093,912,47.16,49.41,25,Yes,Customs,Baypur,Packaging,Normal,30.7,4988,64,3881,5,0.027412281,Medium Quality,1,5,3,1
PO_04692,SUPP_0026,27-01-2022,14-02-2022,18,14-02-2022,Delivered,404,1538,71.56,73.28,34,Yes,,Palakkad,Components,Critical,25.3,2562,94,2064,0,0.022106632,Medium Quality,1,0,2,1
PO_04693,SUPP_0011,11-05-2022,20-05-2022,9,,Cancelled,1457,0,62.4,57.04,0,Yes,,Palakkad,MRO,Critical,34.9,3234,100,3899,,0,High Quality,2,0,0,0
PO_04694,SUPP_0090,12-03-2022,03-04-2022,22,03-04-2022,Delivered,895,1101,85.6,84.17,29,Yes,,Kothamanglam,MRO,Urgent,4.3,3946,71,4797,0,0.026339691,Medium Quality,1,0,0,1
PO_04695,SUPP_0081,24-08-2022,10-09-2022,17,10-09-2022,Delivered,1275,709,87.37,84.18,20,Yes,,Muvattupuzha,Raw_Materials,Critical,31.8,2148,153,5923,0,0.028208745,Medium Quality,1,0,1,1
PO_04696,SUPP_0054,26-07-2022,15-08-2022,20,,Cancelled,1210,0,52.4,52.12,0,Yes,,Palakkad,MRO,Urgent,9.3,4243,145,3495,,0,High Quality,2,0,0,0
PO_04697,SUPP_0042,11-03-2023,08-04-2023,28,,Cancelled,608,0,23.38,22.98,0,Yes,,Palakkad,Packaging,Urgent,24.3,2178,78,3059,,0,High Quality,2,0,3,0
PO_04698,SUPP_0060,11-08-2022,20-08-2022,9,20-08-2022,Delivered,784,2395,15.55,14.7,53,Yes,,Palakkad,Packaging,Urgent,31.7,2207,117,5510,0,0.022129436,Medium Quality,1,0,3,1
PO_04699,SUPP_0007,21-05-2022,12-06-2022,22,14-06-2022,Delivered,2610,2371,25.21,24.05,49,Yes,Weather,Aluva,Raw_Materials,Normal,23.4,2933,70,3184,2,0.020666385,Medium Quality,1,2,1,1
PO_04700,SUPP_0097,27-01-2022,13-02-2022,17,13-02-2022,Delivered,5458,3630,59.8,57.92,77,Yes,,Kothamanglam,Raw_Materials,Urgent,29.3,3065,148,5963,0,0.021212121,Medium Quality,1,0,1,1
PO_04701,SUPP_0054,25-01-2023,17-02-2023,23,17-02-2023,Delivered,2637,2937,72.83,74.14,65,Yes,,Palakkad,MRO,Normal,8.7,4243,145,3495,0,0.022131427,Medium Quality,1,0,0,1
PO_04702,SUPP_0115,26-03-2023,09-04-2023,14,09-04-2023,Delivered,4862,4648,61.01,59.12,94,Yes,,Palakkad,Raw_Materials,Urgent,45.6,1666,141,5425,0,0.020223752,Medium Quality,1,0,1,1
PO_04703,SUPP_0051,30-07-2022,07-08-2022,8,07-08-2022,Delivered,466,2514,101.04,92.76,53,Yes,,Kochi,Components,Urgent,30.5,1782,152,2709,0,0.021081941,Medium Quality,1,0,2,1
PO_04704,SUPP_0032,06-04-2022,16-04-2022,10,16-04-2022,Delivered,2306,2196,35.54,35.45,47,Yes,,Muvattupuzha,Components,Normal,9.7,3604,97,2502,0,0.02140255,Medium Quality,1,0,2,1
PO_04705,SUPP_0130,16-08-2023,28-08-2023,12,28-08-2023,Delivered,1215,2259,40.77,38.93,40,Yes,,Kochi,MRO,Critical,41.9,3338,176,5464,0,0.01770695,Medium Quality,1,0,0,1
PO_04706,SUPP_0133,05-05-2022,20-05-2022,15,,Cancelled,2323,0,89.63,90.24,0,Yes,,Muvattupuzha,Components,Normal,21.2,1059,138,2487,,0,High Quality,2,0,2,0
PO_04707,SUPP_0054,04-05-2022,25-05-2022,21,,Cancelled,1443,0,92.49,90.36,0,Yes,,Palakkad,MRO,Urgent,24.2,4243,145,3495,,0,High Quality,2,0,0,0
PO_04708,SUPP_0092,21-11-2022,26-11-2022,5,27-11-2022,Delivered,1018,1147,60.65,56.96,18,Yes,Weather,Palakkad,Components,Normal,43.9,3936,100,4485,1,0.015693112,Medium Quality,1,1,2,1
PO_04709,SUPP_0054,03-04-2022,21-04-2022,18,22-04-2022,Delivered,2679,1276,87.75,89.88,32,Yes,Supplier_Issue,Palakkad,MRO,Urgent,3,4243,145,3495,1,0.02507837,Medium Quality,1,1,0,1
PO_04710,SUPP_0123,19-09-2022,05-10-2022,16,05-10-2022,Delivered,2654,2765,43.83,39.96,44,Yes,,Muvattupuzha,Packaging,Critical,10.2,1376,165,5421,0,0.015913201,Medium Quality,1,0,3,1
PO_04711,SUPP_0029,13-04-2023,07-05-2023,24,14-05-2023,Delivered,1487,2321,30.79,30.79,45,Yes,Logistics,Aluva,Packaging,Normal,13.9,891,82,2378,7,0.019388195,Medium Quality,1,7,3,1
PO_04712,SUPP_0098,07-03-2023,25-03-2023,18,30-03-2023,Delivered,1419,3968,53.33,50.81,70,Yes,Weather,Baypur,Packaging,Normal,42.5,1560,73,5420,5,0.017641129,Medium Quality,1,5,3,1
PO_04713,SUPP_0091,05-01-2023,11-01-2023,6,11-01-2023,Delivered,1487,691,48.21,47.66,11,Yes,,Kochi,Packaging,Urgent,8.6,2193,87,4277,0,0.015918958,Medium Quality,1,0,3,1
PO_04714,SUPP_0017,21-03-2023,13-04-2023,23,,Cancelled,2641,0,15.83,15.06,0,Yes,,Kochi,Packaging,Critical,17.8,3112,179,3363,,0,High Quality,2,0,3,0
PO_04715,SUPP_0077,23-08-2022,19-09-2022,27,21-09-2022,Delivered,4687,2816,61.53,59.32,42,Yes,Logistics,Palakkad,Packaging,Critical,3.4,4590,58,5304,2,0.014914773,Medium Quality,1,2,3,1
PO_04716,SUPP_0100,28-04-2023,14-05-2023,16,14-05-2023,Delivered,1542,1444,66.73,62.73,32,Yes,,Aluva,Raw_Materials,Normal,41.5,1199,165,2190,0,0.022160665,Medium Quality,1,0,1,1
PO_04717,SUPP_0071,25-10-2023,07-11-2023,13,07-11-2023,Delivered,936,2629,43,45.16,53,No,,Muvattupuzha,Packaging,Urgent,11.5,2885,153,2640,0,0.020159757,Low Quality,0,0,3,2
PO_04718,SUPP_0012,25-05-2022,08-06-2022,14,13-06-2022,Delivered,2815,2363,93.26,86.17,46,Yes,Raw_Material_Shortage,Kochi,MRO,Normal,35.8,1767,113,3528,5,0.01946678,Medium Quality,1,5,0,1
PO_04719,SUPP_0145,10-01-2022,28-01-2022,18,29-01-2022,Delivered,759,1668,67.99,70.35,34,Yes,Raw_Material_Shortage,Baypur,Raw_Materials,Critical,21.1,3587,73,2335,1,0.020383693,Medium Quality,1,1,1,1
PO_04720,SUPP_0040,24-05-2022,07-06-2022,14,07-06-2022,Delivered,1456,2749,62.87,60.26,56,No,,Kochi,MRO,Critical,4.2,3290,101,3020,0,0.020371044,Low Quality,0,0,0,2
PO_04721,SUPP_0121,09-02-2022,21-02-2022,12,21-02-2022,Delivered,1385,3323,34.5,35.02,80,Yes,,Kochi,MRO,Normal,38,3624,109,5051,0,0.024074631,Medium Quality,1,0,0,1
PO_04722,SUPP_0054,08-11-2023,14-11-2023,6,14-11-2023,Delivered,3249,1783,31.8,33.47,32,Yes,,Palakkad,MRO,Urgent,16.7,4243,145,3495,0,0.01794728,Medium Quality,1,0,0,1
PO_04723,SUPP_0096,25-09-2023,14-10-2023,19,17-10-2023,Delivered,300,650,69.32,63.91,7,Yes,Weather,Kochi,Raw_Materials,Normal,39.6,1743,95,5444,3,0.010769231,Medium Quality,1,3,1,1
PO_04724,SUPP_0108,26-06-2022,21-07-2022,25,22-07-2022,Delivered,3186,5492,62.55,62.88,105,Yes,Raw_Material_Shortage,Kochi,MRO,Critical,4.1,3675,186,5882,1,0.019118718,Medium Quality,1,1,0,1
PO_04725,SUPP_0039,16-11-2023,11-12-2023,25,,Cancelled,778,0,34.85,32.19,0,Yes,,Baypur,Packaging,Normal,47.4,1984,112,2863,,0,High Quality,2,0,3,0
PO_04726,SUPP_0094,23-04-2022,12-05-2022,19,15-05-2022,Delivered,1302,2242,84.97,87.07,44,No,Raw_Material_Shortage,Muvattupuzha,MRO,Normal,15.3,1459,110,2815,3,0.019625335,Low Quality,0,3,0,2
PO_04727,SUPP_0128,28-07-2022,18-08-2022,21,18-08-2022,Delivered,2842,1906,78.42,74.09,39,Yes,,Kochi,MRO,Urgent,33.3,4175,107,3974,0,0.0204617,Medium Quality,1,0,0,1
PO_04728,SUPP_0104,03-10-2023,25-10-2023,22,25-10-2023,Delivered,1232,2073,46.03,43.88,56,Yes,,Aluva,Packaging,Urgent,23.7,3233,73,2625,0,0.027013989,Medium Quality,1,0,3,1
PO_04729,SUPP_0068,29-09-2023,13-10-2023,14,13-10-2023,Delivered,3973,1756,84.43,79.45,31,Yes,,Palakkad,Components,Urgent,15,2486,196,5219,0,0.017653759,Medium Quality,1,0,2,1
PO_04730,SUPP_0008,27-01-2022,09-02-2022,13,16-02-2022,Delivered,3881,353,73,75.98,4,Yes,Customs,Aluva,Packaging,Normal,33.3,3885,71,4300,7,0.011331445,Medium Quality,1,7,3,1
PO_04731,SUPP_0121,05-02-2022,02-03-2022,25,02-03-2022,Delivered,3801,3365,52.76,52.67,72,Yes,,Kochi,MRO,Critical,34.3,3624,109,5051,0,0.021396731,Medium Quality,1,0,0,1
PO_04732,SUPP_0037,22-02-2023,11-03-2023,17,11-03-2023,Delivered,1136,1482,90.13,87.92,25,Yes,,Palakkad,Raw_Materials,Normal,45.1,1002,191,2870,0,0.016869096,Medium Quality,1,0,1,1
PO_04733,SUPP_0139,22-01-2023,15-02-2023,24,,Cancelled,2236,0,15.14,14.97,0,Yes,,Palakkad,Components,Critical,1.9,2979,134,2550,,0,High Quality,2,0,2,0
PO_04734,SUPP_0135,23-06-2022,30-06-2022,7,,Cancelled,540,0,50.83,47.78,0,Yes,,Muvattupuzha,MRO,Normal,37.1,2794,125,2153,,0,High Quality,2,0,0,0
PO_04735,SUPP_0026,16-01-2022,10-02-2022,25,10-02-2022,Delivered,433,996,13.93,13.74,17,Yes,,Palakkad,Components,Urgent,21.4,2562,94,2064,0,0.017068273,Medium Quality,1,0,2,1
PO_04736,SUPP_0058,05-04-2022,18-04-2022,13,18-04-2022,Delivered,528,1897,42.42,40.06,27,Yes,,Aluva,Raw_Materials,Urgent,37.9,3652,162,2001,0,0.014232999,Medium Quality,1,0,1,1
PO_04737,SUPP_0017,26-04-2022,22-05-2022,26,22-05-2022,Delivered,3359,1996,20.01,18.29,33,Yes,,Kochi,Packaging,Urgent,25.3,3112,179,3363,0,0.016533066,Medium Quality,1,0,3,1
PO_04738,SUPP_0119,02-03-2023,09-03-2023,7,09-03-2023,Delivered,5606,2724,48.35,46.79,55,Yes,,Kochi,Packaging,Critical,24.6,2215,119,5854,0,0.020190896,Medium Quality,1,0,3,1
PO_04739,SUPP_0113,18-05-2022,03-06-2022,16,05-06-2022,Delivered,5481,2207,97.14,97.25,36,No,Supplier_Issue,Muvattupuzha,MRO,Critical,8.5,4615,114,5847,2,0.016311735,Low Quality,0,2,0,2
PO_04740,SUPP_0001,15-11-2022,23-11-2022,8,23-11-2022,Delivered,1102,1992,72.99,68.94,44,Yes,,Palakkad,Raw_Materials,Urgent,43.9,1360,64,3130,0,0.022088353,Medium Quality,1,0,1,1
PO_04741,SUPP_0121,21-09-2022,16-10-2022,25,16-10-2022,Delivered,1064,4409,63.5,66.5,91,Yes,,Kochi,MRO,Normal,15.7,3624,109,5051,0,0.020639601,Medium Quality,1,0,0,1
PO_04742,SUPP_0083,04-11-2023,12-11-2023,8,15-11-2023,Delivered,2387,531,62.84,65.15,7,Yes,Supplier_Issue,Kothamanglam,Packaging,Urgent,16.3,598,142,4961,3,0.013182674,Medium Quality,1,3,3,1
PO_04743,SUPP_0025,05-05-2023,14-05-2023,9,,Cancelled,2364,0,89.22,88.43,0,Yes,,Baypur,Components,Urgent,4.2,4493,173,2492,,0,High Quality,2,0,2,0
PO_04744,SUPP_0147,20-07-2022,10-08-2022,21,10-08-2022,Delivered,1525,2643,64.75,65.08,48,Yes,,Muvattupuzha,Raw_Materials,Normal,27.7,2431,173,3568,0,0.01816118,Medium Quality,1,0,1,1
PO_04745,SUPP_0057,12-06-2023,25-06-2023,13,25-06-2023,Delivered,661,3437,46.47,42.49,68,Yes,,Kochi,MRO,Normal,8.1,2136,162,4999,0,0.019784696,Medium Quality,1,0,0,1
PO_04746,SUPP_0037,19-08-2022,03-09-2022,15,03-09-2022,Delivered,2505,2185,83.47,84.99,32,Yes,,Palakkad,Raw_Materials,Critical,22.8,1002,191,2870,0,0.014645309,Medium Quality,1,0,1,1
PO_04747,SUPP_0022,08-04-2022,28-04-2022,20,28-04-2022,Delivered,5301,2112,62.78,65.26,32,Yes,,Aluva,MRO,Critical,17,661,63,5934,0,0.015151515,Medium Quality,1,0,0,1
PO_04748,SUPP_0104,17-10-2022,13-11-2022,27,,Cancelled,270,0,15.62,14.77,0,Yes,,Aluva,Packaging,Critical,31,3233,73,2625,,0,High Quality,2,0,3,0
PO_04749,SUPP_0027,13-09-2022,25-09-2022,12,25-09-2022,Delivered,1181,848,54.13,50.02,23,No,,Baypur,Packaging,Normal,1.2,3068,137,3152,0,0.027122642,Low Quality,0,0,3,2
PO_04750,SUPP_0065,09-07-2022,28-07-2022,19,28-07-2022,Delivered,915,1230,84.8,81.87,24,No,,Baypur,Components,Critical,6.1,3772,173,2186,0,0.019512195,Low Quality,0,0,2,2
PO_04751,SUPP_0078,03-12-2022,29-12-2022,26,29-12-2022,Delivered,4209,1812,14.38,13.59,33,Yes,,Kochi,Components,Critical,8.6,3670,196,4863,0,0.018211921,Medium Quality,1,0,2,1
PO_04752,SUPP_0119,16-11-2023,15-12-2023,29,16-12-2023,Delivered,2013,2935,33,33.84,48,Yes,Supplier_Issue,Kochi,Packaging,Critical,44.4,2215,119,5854,1,0.016354344,Medium Quality,1,1,3,1
PO_04753,SUPP_0133,15-08-2023,12-09-2023,28,15-09-2023,Delivered,1316,2365,62.94,65.68,42,Yes,Customs,Muvattupuzha,Components,Normal,22.9,1059,138,2487,3,0.017758985,Medium Quality,1,3,2,1
PO_04754,SUPP_0084,09-03-2023,29-03-2023,20,,Cancelled,2538,0,38.68,35.7,0,Yes,,Aluva,Packaging,Urgent,16.4,4933,103,5234,,0,High Quality,2,0,3,0
PO_04755,SUPP_0038,17-08-2023,10-09-2023,24,11-09-2023,Delivered,561,2387,78.94,82.27,57,Yes,Logistics,Baypur,Packaging,Critical,14.6,4988,64,3881,1,0.023879346,Medium Quality,1,1,3,1
PO_04756,SUPP_0099,10-10-2023,31-10-2023,21,31-10-2023,Delivered,664,4131,16.5,15.42,70,Yes,,Baypur,Packaging,Normal,22.4,801,144,5170,0,0.01694505,Medium Quality,1,0,3,1
PO_04757,SUPP_0051,06-07-2022,26-07-2022,20,02-08-2022,Delivered,2197,812,47.38,46.07,12,Yes,Logistics,Kochi,Components,Normal,29,1782,152,2709,7,0.014778325,Medium Quality,1,7,2,1
PO_04758,SUPP_0009,01-09-2022,28-09-2022,27,01-10-2022,Delivered,395,509,104.77,97.25,16,Yes,Raw_Material_Shortage,Kochi,Raw_Materials,Urgent,14.6,3404,98,2474,3,0.031434185,Medium Quality,1,3,1,1
PO_04759,SUPP_0083,12-01-2022,09-02-2022,28,14-02-2022,Delivered,3513,1582,77.44,80.46,26,Yes,Supplier_Issue,Kothamanglam,Packaging,Urgent,4.7,598,142,4961,5,0.016434893,Medium Quality,1,5,3,1
PO_04760,SUPP_0124,19-12-2022,25-12-2022,6,25-12-2022,Delivered,2400,3918,13.45,12.9,76,Yes,,Aluva,MRO,Normal,16.5,4642,148,4870,0,0.019397652,Medium Quality,1,0,0,1
PO_04761,SUPP_0148,20-02-2023,14-03-2023,22,14-03-2023,Delivered,2154,749,60.78,57.68,11,Yes,,Baypur,Packaging,Urgent,11.2,4500,150,3291,0,0.014686248,Medium Quality,1,0,3,1
PO_04762,SUPP_0055,10-04-2023,19-04-2023,9,19-04-2023,Delivered,1034,3202,78.65,72.4,81,Yes,,Baypur,MRO,Critical,1.9,3804,162,3853,0,0.02529669,Medium Quality,1,0,0,1
PO_04763,SUPP_0068,13-07-2023,09-08-2023,27,09-08-2023,Delivered,4144,569,42.3,39.33,14,Yes,,Palakkad,Components,Urgent,9.4,2486,196,5219,0,0.024604569,Medium Quality,1,0,2,1
PO_04764,SUPP_0031,14-10-2022,19-10-2022,5,24-10-2022,Delivered,1288,994,72.98,73.97,21,Yes,Supplier_Issue,Kochi,Raw_Materials,Urgent,19.7,700,121,2779,5,0.021126761,Medium Quality,1,5,1,1
PO_04765,SUPP_0087,10-07-2022,05-08-2022,26,05-08-2022,Delivered,2423,2047,42.42,40.72,33,Yes,,Aluva,Packaging,Urgent,37.1,4487,177,3415,0,0.016121153,Medium Quality,1,0,3,1
PO_04766,SUPP_0088,15-05-2023,05-06-2023,21,05-06-2023,Delivered,1293,216,82.16,74.8,8,Yes,,Kochi,MRO,Critical,32.9,1718,194,2639,0,0.037037037,Medium Quality,1,0,0,1
PO_04767,SUPP_0117,11-11-2023,07-12-2023,26,07-12-2023,Delivered,4231,694,57.34,59.66,19,Yes,,Palakkad,Components,Normal,34.5,4236,112,5261,0,0.027377522,Medium Quality,1,0,2,1
PO_04768,SUPP_0088,16-06-2023,08-07-2023,22,08-07-2023,Delivered,2489,2220,20.82,20.23,51,No,,Kochi,MRO,Urgent,24.1,1718,194,2639,0,0.022972973,Low Quality,0,0,0,2
PO_04769,SUPP_0017,10-01-2023,15-01-2023,5,15-01-2023,Delivered,2281,2852,58.64,60.09,61,Yes,,Kochi,Packaging,Urgent,26.9,3112,179,3363,0,0.021388499,Medium Quality,1,0,3,1
PO_04770,SUPP_0007,11-07-2023,18-07-2023,7,18-07-2023,Delivered,346,2777,26.9,27.62,57,Yes,,Aluva,Raw_Materials,Normal,42.2,2933,70,3184,0,0.020525747,Medium Quality,1,0,1,1
PO_04771,SUPP_0025,21-08-2022,19-09-2022,29,19-09-2022,Delivered,1626,1644,48.3,44.61,33,Yes,,Baypur,Components,Urgent,28,4493,173,2492,0,0.020072993,Medium Quality,1,0,2,1
PO_04772,SUPP_0029,04-05-2022,10-05-2022,6,11-05-2022,Delivered,1706,326,77.66,75.55,8,Yes,Supplier_Issue,Aluva,Packaging,Critical,27.8,891,82,2378,1,0.024539877,Medium Quality,1,1,3,1
PO_04773,SUPP_0076,10-05-2022,30-05-2022,20,30-05-2022,Delivered,2575,970,56.72,57.55,14,Yes,,Palakkad,Components,Urgent,30.7,4223,86,3183,0,0.01443299,Medium Quality,1,0,2,1
